"","SubmissionDate","starttime","endtime","enum","note_1","note_2","intro","consent_text","consent","note_3","resp_status","resp_interviewed","date_time","id_c","id_2_c","district_calc","id","id_2","district","sex_q2_1","day_q2_2","age_q2_3_c","age_q2_3","rel_q2_4","q2_4_oth","status_q2_5","q2_5_oth","lc1_naba_vht_q2_11","q2_12err","educ_q2_21","read_q2_22","read_q2_22b","lang_q2_23","q2_23_oth","other_lang_q2_24","q2_24err","q2_24_oth","activity_q3_1","q3_1_oth","frequency_discussion_q3_1","convers_q3_3","q3_3err","granchildren_q3_4","granchildren_boys_q3_5","food_q4_2","news_q4_1","watchTV_q4_1","mobile_q4_2","randomdraw1","random_order","note_q5_1","doctor_q5_1a","teacher_q5_1a","principal_q5_1a","official_q5_1a","judge_q5_1a","police_q5_1a","clergy_q5_1a","note_q5_1_b","doctor_q5_1b","teacher_q5_1b","police_q5_1b","clergy_q5_1b","principal_q5_1b","official_q5_1b","judge_q5_1b","note_q5_1_c","police_q5_1c","clergy_q5_1c","principal_q5_1c","official_q5_1c","judge_q5_1c","doctor_q5_1c","teacher_q5_1c","note_q5_1_d","police_q5_1d","clergy_q5_1d","doctor_q5_1d","teacher_q5_1d","principal_q5_1d","official_q5_1d","judge_q5_1d","note_q5_1_e","principal_q5_1e","official_q5_1e","judge_q5_1e","doctor_q5_1e","teacher_q5_1e","police_q5_1e","clergy_q5_1e","note_q5_1_f","principal_q5_1f","official_q5_1f","judge_q5_1f","police_q5_1f","clergy_q5_1f","doctor_q5_1f","teacher_q5_1f","goals_q6_2","q6_2err","note7_1","boys_school_q7_1","able_marry_q7_2","final_say_q7_3","child_rearing_q7_4","note8","note8_1","randomdraw2","action_q8_1a_1","action_q8_1b_1","action_q8_1b_2_1","action_q8_1c_1","action_q8_1d_1","action_q8_1d_2_1","action_q8_1a_2","action_q8_1b_2","action_q8_1b_2_2","action_q8_1c_2","action_q8_1d_2","action_q8_1d_2_2","action_q8_1a_3","action_q8_1b_3","action_q8_1b_2_3","action_q8_1c_3","action_q8_1d_3","action_q8_1d_2_3","action_q8_1a_4","action_q8_1b_4","action_q8_1b_2_4","action_q8_1c_4","action_q8_1d_4","action_q8_1d_2_4","note8_2","disobeys_q8_1a","disobeys_yes","disobeys_no","randomdraw3","chat_q8_1b","fin_pressure_q8_1c","no_housework_q8_1e","note8_3","disobeys_community_q8_2","housework_comm_q8_4","chat_community_q8_5","fin_press_comm_q8_6","react_q8_7","intervene_q8_9","spiral_risk_q8_7","note8_8","empathy_pair_q8_8","empathy_husband_q8_9","free_riding_ran","free_riding","free_riding_lug","free.riding_q8_10","free.riding_q8_10_oth","free.riding_q8_10_no","free.riding_q8_10_2","free.riding_q8_10_2no","revenge_q8_11","note8_12","forum_ran","forum","R_gender","R_not_gender","R_gender_lug","R_not_gender_lug","reporting_exp_q8_12","reporting_intro","reporting_intro_2","reporting_cost1_q8_13a","reporting_cost2_q8_13b","reporting_cost3_q8_13c","intervention_q9_1","interv_consequence_q9_2","randomdraw6","tribe_q2_25","q2_25_oth","tribe1","religion_q14_1","q14_1_oth","religion_times_q14_2","note16_1","note16_1_2","beaten_comm_q16_1","woman_beaten_q16_1b","report_q16_1c","q16_1err","report_q16_1c_oth","note_17","beating_freq_q17_2","beating_yes_q17_2b","beating_no_q17_2b","note_17_2","hh_violence_yesno_q17_2","incidents_q17_2b","hh_violence_freq_q17_3","hh_violence_yes_q17_3b","hh_violence_no_q17_3b","ipv_efficacy_q17_4","films_q17_1","other_attend_q17_2","content_q17_1b","q19_3err","content_q17_1b_oth","hear_q19_4","q19_4err","hear_q19_4_oth","note_19","q19_1","organizers_q18_1","followup_fest_q18_2","attendance_q18_3","cooperative_q20_1","person_q18_1","relationship_person_q18_2","q18_2_oth","q18_2berr","note18","note20","observe_conditions_q18_4","note20_2","survey_language","survey_language_oth","woman_kneeling","comments","instanceID","formdef_version","KEY","tc_id"
"1211","Jun 12, 2017 7:11:22 PM","Jun 12, 2017 12:23:00 PM","Jun 12, 2017 1:13:09 PM",36,NA,NA,NA,NA,1,NA,2,2,"Jun 12, 2017 12:23:00 PM",NA,NA,NA,"t10312031","t10312031",1,1,3,NA,47,1,NA,1,NA,"7",NA,4,2,NA,2,NA,"29",NA,NA,1,NA,1,"1 3 4 10",NA,4,5,"Matooke",4,6,5,0.431519014644388,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 9",NA,NA,2,1,1,1,NA,NA,0.680288149242607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.746153623709379,NA,NA,2,NA,2,2,NA,NA,1,1,1,NA,1,2,0.0596858763781589,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,2,NA,0.642188350138145,"Nabakyala","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,1,1,0.334277918199553,1,NA,"Muganda",11,NA,1,NA,NA,1,0,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,1,1,3,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,"uuid:d99fe781-f760-42d4-b868-62c37db1baba",1705240757,"uuid:d99fe781-f760-42d4-b868-62c37db1baba",7
"1212","Jun 12, 2017 7:11:26 PM","Jun 12, 2017 2:02:40 PM","Jun 12, 2017 3:02:18 PM",36,NA,NA,NA,NA,1,NA,1,1,"Jun 12, 2017 2:02:00 PM",10312291,10312291,"Lwengo",NA,NA,NA,1,1,41,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,1,"1 2 4 7 10",NA,5,3,"Matooke",5,2,5,0.271733511854544,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 7",NA,NA,2,1,2,1,NA,NA,0.523851312599395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.0574377848348391,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,2,2,0.937744569786166,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.564253314137335,"Nabakyala","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,1,1,0.357770847116512,21,NA,"Munyankole",NA,NA,NA,NA,NA,3,2,"2 3",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,NA,NA,NA,6,NA,1,NA,4,NA,"uuid:d3fe25fb-4021-44da-a9b2-783cffa13bc3",1705240757,"uuid:d3fe25fb-4021-44da-a9b2-783cffa13bc3",7
"1213","Jun 12, 2017 7:11:41 PM","Jun 12, 2017 10:15:34 AM","Jun 12, 2017 11:04:29 AM",38,NA,NA,NA,NA,1,NA,2,2,"Jun 12, 2017 10:15:00 AM",NA,NA,NA,"X10312041","X10312041",1,1,2,NA,45,1,NA,1,NA,"2",NA,8,NA,2,2,NA,"1 29 34 36",NA,"Swahiri",15,"Civil service",1,"5 4 10",NA,2,5,"Posho",5,2,5,0.646871291560327,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 7",NA,NA,2,1,2,1,NA,NA,0.916370823143413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,1,1,NA,0.522707436142849,NA,2,NA,NA,1,NA,NA,2,1,1,1,NA,1,2,0.520550038674019,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.265897910437288,"LC1","man","Woman","omusajja","omukazi",2,NA,NA,2,2,NA,2,2,0.865674988026318,21,NA,"Munyankole",3,NA,1,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,1,7,4,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,4,NA,1,NA,3,NA,"uuid:06c89ff6-b687-4b60-8bef-c3225634cd8d",1705240757,"uuid:06c89ff6-b687-4b60-8bef-c3225634cd8d",7
"1214","Jun 12, 2017 7:11:45 PM","Jun 12, 2017 12:03:54 PM","Jun 12, 2017 12:54:03 PM",38,NA,NA,NA,NA,1,NA,1,1,"Jun 12, 2017 12:04:00 PM",10312101,10312101,"Lwengo",NA,NA,NA,1,2,48,NA,NA,NA,1,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"5 1 3 4 7 10",NA,3,3,"Karo matooke",5,2,5,0.147382768138107,1,NA,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 7",NA,NA,2,1,1,1,NA,NA,0.068808410325473,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.293216778547593,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,1,2,0.958130755477967,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.295059643327883,"LC1","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,1,1,0.854423231618903,18,NA,"Mukiga",NA,NA,NA,NA,NA,1,1,"1 2 3",NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:71393a4e-cdd9-4742-b038-4a6393c44cc3",1705240757,"uuid:71393a4e-cdd9-4742-b038-4a6393c44cc3",7
"1215","Jun 12, 2017 7:11:49 PM","Jun 12, 2017 1:06:34 PM","Jun 12, 2017 2:00:08 PM",38,NA,NA,NA,NA,1,NA,1,1,"Jun 12, 2017 1:06:00 PM",10312361,10312361,"Lwengo",NA,NA,NA,1,1,42,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3,"1 4 10",NA,4,5,"Matooke",5,1,5,0.606087584972616,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 5 9",NA,NA,2,1,2,1,NA,NA,0.814352622081709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,NA,NA,1,1,NA,0.854435598161572,NA,NA,2,NA,1,2,NA,NA,1,1,1,NA,1,2,0.134892206263438,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"The Lady may turn against you who has reported the issue that she was beaten unless she is the one who has informed you to help her ",NA,NA,1,NA,0.769025117492061,"Police","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,2,2,0.750334344935342,18,NA,"Mukiga",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:e01368b2-0872-4882-9732-7cc8bc879a19",1705240757,"uuid:e01368b2-0872-4882-9732-7cc8bc879a19",7
"1216","Jun 12, 2017 7:36:09 PM","Jun 12, 2017 10:29:11 AM","Jun 12, 2017 12:38:58 PM",6,NA,NA,NA,NA,1,NA,2,2,"Jun 12, 2017 10:29:00 AM",NA,NA,NA,"t10713071","t10713071",1,1,1,NA,65,1,NA,5,NA,"11",NA,18,NA,4,2,NA,"30",NA,NA,1,NA,1,"1 3 4 10",NA,6,4,"Sweet Potatoes",5,6,4,0.939245634565207,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,"2 3 9",NA,NA,2,1,1,1,NA,NA,0.139698243375589,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.250497951908369,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,1,2,0.0986827306984548,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"Can't intervene in couple's affairs",NA,NA,1,NA,0.875792655504692,"Police","man","Woman","omusajja","omukazi",2,NA,NA,2,2,2,1,2,0.951499313197974,22,NA,"Munyarwanda",11,NA,1,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,1,7,2,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,"uuid:a6a49880-41ca-4d52-a041-588ada7aae7f",1705240757,"uuid:a6a49880-41ca-4d52-a041-588ada7aae7f",14
"1217","Jun 12, 2017 7:36:17 PM","Jun 12, 2017 1:08:25 PM","Jun 12, 2017 3:28:45 PM",6,NA,NA,NA,NA,1,NA,2,2,"Jun 12, 2017 1:15:00 PM",NA,NA,NA,"t10713011","t10713011",1,1,1,NA,45,1,NA,1,NA,"11",NA,4,2,NA,1,NA,"37",NA,NA,10,NA,3,"1",NA,6,5,"Bananas",4,1,2,0.294926318425844,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2 4",NA,NA,2,2,2,1,NA,NA,0.151288223056062,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0.00445225072525923,2,NA,NA,NA,2,NA,2,NA,1,1,1,NA,2,2,0.92952117741541,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,2,NA,0.451052409154041,"Nabakyala","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,1,1,0.51196269249011,1,NA,"Muganda",11,NA,1,NA,NA,0,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:93669834-5072-4934-847c-f906b320f9a3",1705240757,"uuid:93669834-5072-4934-847c-f906b320f9a3",14
"1218","Jun 12, 2017 7:36:40 PM","Jun 12, 2017 9:59:54 AM","Jun 12, 2017 10:56:37 AM",25,NA,NA,NA,NA,1,NA,1,1,"Jun 12, 2017 10:00:00 AM",10710921,10710921,"Lwengo",NA,NA,NA,2,2,21,NA,NA,NA,3,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,2,"1 3 4 7",NA,2,5,"Matooke ",3,6,5,0.816577387046228,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"3 4 9",NA,NA,1,2,1,1,NA,NA,0.423831395755221,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.932399294554789,NA,NA,2,NA,1,2,NA,NA,1,2,1,NA,2,2,0.131698693148639,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.299361988628726,"LC1","woman","Man","omukazi","omusajja",1,NA,NA,1,1,2,2,2,0.254161239587768,1,NA,"Muganda",NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Doesn't remember ",1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:ac098f58-36f1-4e29-8239-b034c016b052",1705240757,"uuid:ac098f58-36f1-4e29-8239-b034c016b052",13
"1219","Jun 12, 2017 7:36:41 PM","Jun 12, 2017 11:08:01 AM","Jun 12, 2017 11:57:54 AM",25,NA,NA,NA,NA,1,NA,1,1,"Jun 12, 2017 11:08:00 AM",10710151,10710151,"Lwengo",NA,NA,NA,2,2,37,NA,NA,NA,2,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"4 10",NA,4,5,"Matooke ",4,3,4,0.900970206006125,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,1,"1 5 9",NA,NA,2,2,2,1,NA,NA,0.620312086540281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.563828379549983,NA,2,NA,NA,1,NA,NA,2,1,2,1,NA,1,2,0.207998335774467,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.750399620154105,"Police","woman","Man","omukazi","omusajja",2,NA,NA,1,1,1,1,1,0.649314770571862,1,NA,"Muganda",NA,NA,NA,NA,NA,2,1,"4",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,3,1,2,NA,NA,NA,NA,NA,6,NA,1,NA,1,NA,"uuid:382fa42e-236f-4e8d-a0ca-631ca89850c9",1705240757,"uuid:382fa42e-236f-4e8d-a0ca-631ca89850c9",13
"1220","Jun 12, 2017 7:36:41 PM","Jun 12, 2017 12:31:17 PM","Jun 12, 2017 1:47:10 PM",25,NA,NA,NA,NA,1,NA,2,2,"Jun 12, 2017 12:31:00 PM",NA,NA,NA,"t10710031","t10710031",1,2,2,NA,62,2,NA,1,NA,"2 6",NA,3,4,NA,2,NA,"37",NA,NA,1,NA,1,"1 3 4 10",NA,4,5,"Matooke ",5,6,3,0.778840960807679,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"1 5 9",NA,NA,2,2,2,2,NA,NA,0.76591331176268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,2,NA,2,0.946052381393214,NA,NA,2,NA,1,1,NA,NA,2,1,2,NA,1,2,0.149790075823553,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",2,NA,"I cannot report because that's not my household and that's not responsibility ",NA,NA,1,NA,0.587958804485575,"Nabakyala","woman","Man","omukazi","omusajja",2,NA,NA,1,1,1,2,2,0.643249740073508,1,NA,"Muganda",3,NA,1,NA,NA,3,1,"4",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,7,3,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,"uuid:b76a03b9-135f-43bb-a932-fb4e037e6911",1705240757,"uuid:b76a03b9-135f-43bb-a932-fb4e037e6911",13
"1221","Jun 12, 2017 7:37:56 PM","Jun 12, 2017 10:14:59 AM","Jun 12, 2017 11:03:14 AM",3,NA,NA,NA,NA,1,NA,1,1,"Jun 12, 2017 10:15:00 AM",10713171,10713171,"Lwengo",NA,NA,NA,1,1,23,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"10",NA,NA,NA,"Posho",5,6,5,0.797494130436978,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 9",NA,NA,2,1,1,2,NA,NA,0.624966123288522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.167975885765576,2,NA,NA,NA,2,NA,2,NA,1,2,1,NA,2,NA,0.513707409195537,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",2,NA,"None of my business",NA,NA,1,NA,0.148548856917322,"LC1","man","Woman","omusajja","omukazi",1,NA,NA,1,1,1,2,2,0.294495420567461,26,NA,"Musoga",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,6,NA,1,NA,3,"Respondent was quite co-operative","uuid:ea58c66b-5edf-425d-98cd-01e2e1b7614e",1705240757,"uuid:ea58c66b-5edf-425d-98cd-01e2e1b7614e",14
"1222","Jun 12, 2017 7:38:01 PM","Jun 12, 2017 11:16:02 AM","Jun 12, 2017 11:58:47 AM",3,NA,NA,NA,NA,1,NA,1,1,"Jun 12, 2017 11:16:00 AM",10713361,10713361,"Lwengo",NA,NA,NA,1,1,25,NA,NA,NA,1,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3,"10",NA,4,3,"Matooke",5,6,5,0.814021047999647,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"1 3 4",NA,NA,1,1,1,1,NA,NA,0.410741292392611,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.636551195738741,NA,2,NA,NA,1,NA,NA,2,2,1,1,NA,1,1,0.410698853616457,"you know that you are the only who has observed the incident","ng omanyi nti gwe weka alabye ekintu ekiguddewo",1,NA,NA,NA,NA,1,NA,0.344231995008598,"Nabakyala","man","Woman","omusajja","omukazi",2,NA,NA,1,1,2,1,1,0.290799685764925,1,NA,"Muganda",NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,3,"Respondent was very co-operative","uuid:9381c322-daa1-4a55-a596-d55c8b089800",1705240757,"uuid:9381c322-daa1-4a55-a596-d55c8b089800",14
"1223","Jun 12, 2017 7:38:04 PM","Jun 12, 2017 12:49:40 PM","Jun 12, 2017 1:34:03 PM",3,NA,NA,NA,NA,1,NA,1,1,"Jun 12, 2017 12:50:00 PM",10713221,10713221,"Lwengo",NA,NA,NA,1,2,39,NA,NA,NA,1,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"1 4 7 10",NA,3,4,"Cassava",5,3,4,0.489437486429152,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 4 9",NA,NA,2,1,2,1,NA,NA,0.6219030172276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.129129284551942,2,NA,NA,NA,1,NA,2,NA,1,1,1,NA,1,1,0.538563001421104,"you see a group of people from your community standing nearby, discussing the incident","nolaba ekibinja ky abantu okuva mukitundu kyo nga bayimiridde okumpi, nga bogera ku kiguddewo",1,NA,NA,NA,NA,1,NA,0.775079926984589,"Police","man","Woman","omusajja","omukazi",1,NA,NA,2,2,2,1,1,0.403208814139445,1,NA,"Muganda",NA,NA,NA,NA,NA,4,3,"2",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,3,NA,1,NA,1,"No","uuid:3d6bb554-25a5-4507-a6c9-70e56872ef68",1705240757,"uuid:3d6bb554-25a5-4507-a6c9-70e56872ef68",14
