"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","visits_q2_9units","visits_q2_9number","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"167","Jun 2, 2017 7:35:32 PM","Jun 2, 2017 1:43:11 PM","Jun 2, 2017 3:51:42 PM",5,NA,NA,NA,NA,1,NA,"Jun 2, 2017 1:44:00 PM","v307232",1,47,1,NA,2,2,"Elected by the people at the village and went for studies of becoming  a VHT",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,3,NA,2,3,47,NA,1,2,NA,2,"Accident cases",3,NA,NA,1,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Counselling",47,2,1,2,NA,2,1,2,1,3,4,2,NA,"uuid:f83060cd-4ecc-450d-b92c-994623e1a2d6",1705181732,"uuid:f83060cd-4ecc-450d-b92c-994623e1a2d6",56
"168","Jun 2, 2017 7:36:09 PM","Jun 2, 2017 11:57:18 AM","Jun 2, 2017 12:43:27 PM",4,NA,NA,NA,NA,1,NA,"Jun 2, 2017 12:01:00 PM","v304081",2,50,1,NA,2,4,"We were told that there was need to have VHTs, so the L.C.1 committee sat with the community and recommended names of those with potential to take up the task.",2,"I own a stall selling vegetables with in the trading centre and a farmer as well.",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,2,419,NA,3,2,NA,39,"Bednet distribution",100,NA,NA,10,10,5,0,4,0,10,"0",0,NA,NA,NA,1,"Guilt and fear to get embarrassed are one of the main reasons why women don't seek medication. One who was beaten by her husband did not seek medication because she was the one in wrong as she was caught red handed cheating on her husband.","I fisrt get to know the cause. I tell her to study her husband's character and always keep quire in case there is a quarrel. Reporting the case to police is another solution to such insults and assaults.",32,2,1,1,NA,1,2,2,2,2,7,NA,NA,"uuid:af76d4b1-6f7c-4859-8e46-71e260bb1555",1705181732,"uuid:af76d4b1-6f7c-4859-8e46-71e260bb1555",34
"169","Jun 2, 2017 7:36:11 PM","Jun 2, 2017 1:23:03 PM","Jun 2, 2017 4:48:20 PM",4,NA,NA,NA,NA,1,NA,"Jun 2, 2017 1:27:00 PM","v304085",2,48,2,NA,NA,NA,NA,NA,NA,NA,2,25,"The community members trusted ne and chose me to be a Nabakyala.",2,"Yes, I'am a farmer and also own a stall selling vegetables and tomatoes.",NA,1,30,NA,1,3,NA,NA,NA,NA,NA,3,"0",0,NA,NA,2,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I would advise her to go to police and report the matter.",27,3,1,1,NA,2,2,1,1,3,7,2,NA,"uuid:6c2bc836-d582-4204-8195-4527890bb667",1705181732,"uuid:6c2bc836-d582-4204-8195-4527890bb667",34
"170","Jun 2, 2017 7:36:11 PM","Jun 2, 2017 4:12:00 PM","Jun 2, 2017 4:46:45 PM",4,NA,NA,NA,NA,1,NA,"Jun 2, 2017 4:18:00 PM","v304084",2,63,1,NA,2,7,"The community proposed my name when the need arose.",2,"I'am a farmer.",NA,NA,NA,NA,NA,NA,NA,1,40,NA,1,2,95,NA,3,2,NA,8,"Business consultations.",2,NA,NA,2,0,0,0,2,0,3,"By passers",1,NA,NA,NA,2,NA,"I would advise her to cool down because in most cases women are difficult in their behavior and are beaten due to lack of respect to their husbands.",63,3,1,1,NA,1,2,NA,1,2,7,2,NA,"uuid:cfb2bc04-0d2a-4153-84de-bb611ffaed60",1705181732,"uuid:cfb2bc04-0d2a-4153-84de-bb611ffaed60",34
"171","Jun 2, 2017 7:36:11 PM","Jun 2, 2017 2:06:31 PM","Jun 2, 2017 2:50:21 PM",4,NA,NA,NA,NA,1,NA,"Jun 2, 2017 2:13:00 PM","v304082",1,40,1,NA,2,6,"The community members chose us to be after gettung communication from the L.C.1 chairman that this was a requirement for every village.",2,"Yes, I'am a farmer snd own sime rental houses. ",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,3,65,NA,3,1,NA,7,"Labd issues and, or conflicts.",4,NA,NA,1,1,0,0,1,0,0,"By passers.",4,NA,NA,NA,1,"Love is sometimes funny. Women who love their husbands alot fear the end results of their move to healthcentre because the husbands would be summoned and the matter taken for record and follow-up by police.","I would first call them together to know the root cause of beating. Then I advise accordingly. Forinstance if its abuses that cause this I tell the offender to do a way with it and for the hus and I advise that beating someone is illegal and can have bad ends like deathsm imprisonment among others.",40,1,1,1,NA,2,2,2,1,3,7,1,NA,"uuid:ee9ce50b-5678-4e58-b5c3-6258d6e27612",1705181732,"uuid:ee9ce50b-5678-4e58-b5c3-6258d6e27612",34
"172","Jun 2, 2017 7:36:18 PM","Jun 2, 2017 1:47:19 PM","Jun 2, 2017 2:37:53 PM",5,NA,NA,NA,NA,1,NA,"Jun 2, 2017 1:47:00 PM","v307231",2,38,1,NA,2,7,"I was selected by the chairperson and villagemates",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,3,52,NA,2,3,NA,3,"Things concerning the family",5,NA,NA,2,0,0,0,1,0,0,"0",0,NA,NA,NA,2,NA,"I tell her if its too much she should involve the law",25,2,1,1,NA,1,2,2,2,NA,7,3,NA,"uuid:0221e1f4-62ee-4e8e-a1a7-3416e6d3961b",1705181732,"uuid:0221e1f4-62ee-4e8e-a1a7-3416e6d3961b",56
"173","Jun 2, 2017 7:36:17 PM","Jun 2, 2017 12:22:19 PM","Jun 2, 2017 1:03:51 PM",5,NA,NA,NA,NA,1,NA,"Jun 2, 2017 12:22:00 PM","v307233",2,50,1,NA,2,5,"Slowly through the knowledge of my elders.",2,"Through farming",NA,NA,NA,NA,NA,NA,NA,2,3,NA,2,6,NA,NA,2,2,NA,10,"0",0,NA,NA,5,3,1,0,0,0,1,"0",0,NA,NA,NA,2,NA,"She tells her to bring the husband.",50,2,1,1,NA,2,1,1,1,NA,7,4,NA,"uuid:40845c27-1042-4a82-8e80-1f3225044b65",1705181732,"uuid:40845c27-1042-4a82-8e80-1f3225044b65",56
"174","Jun 2, 2017 7:37:39 PM","Jun 2, 2017 11:08:28 AM","Jun 2, 2017 11:29:37 AM",7,NA,NA,NA,NA,1,NA,"Jun 2, 2017 11:12:00 AM","v307122",2,53,1,NA,2,5,"The community members nominated me ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,115,NA,3,1,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Men just don't care ","I take her to the CDO ",30,2,1,1,NA,2,2,2,1,3,7,2,NA,"uuid:fc8e5375-50f7-45b8-8f20-5b7ed5997c27",1705181732,"uuid:fc8e5375-50f7-45b8-8f20-5b7ed5997c27",55
"175","Jun 5, 2017 7:41:29 PM","Jun 5, 2017 11:04:39 AM","Jun 5, 2017 11:31:26 AM",7,NA,NA,NA,NA,1,NA,"Jun 5, 2017 11:08:00 AM","v301154",2,37,1,NA,2,3,"I was nominated by community members ",2,"School cook ",NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,2,64,NA,3,1,NA,2,"Nothing ",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Financial problems ","I tell her to stay with me for  a while then go with her to meet the husband and settle the issue  ",20,2,1,1,NA,2,3,2,2,3,8,NA,NA,"uuid:0faca582-a182-45c2-91a4-73b8b8a8626b",1705181732,"uuid:0faca582-a182-45c2-91a4-73b8b8a8626b",32
"176","Jun 5, 2017 7:41:30 PM","Jun 5, 2017 12:18:02 PM","Jun 5, 2017 12:38:02 PM",7,NA,NA,NA,NA,1,NA,"Jun 5, 2017 12:22:00 PM","v301152",2,40,2,NA,NA,NA,NA,NA,NA,NA,2,2,"I was nominated by community members ",2,"Farming ",NA,1,30,NA,2,2,NA,NA,NA,NA,NA,5,"0",0,NA,NA,2,2,0,0,0,0,1,"0",0,NA,NA,NA,1,"Men are too ignorant they need to be counseled ","I have to counsel the couple if the husband resists i take him to LC ",40,1,1,1,NA,2,2,2,1,3,7,1,NA,"uuid:70a6a3bb-5966-4976-a447-e7bd4771585d",1705181732,"uuid:70a6a3bb-5966-4976-a447-e7bd4771585d",32
"177","Jun 5, 2017 7:41:30 PM","Jun 5, 2017 1:29:36 PM","Jun 5, 2017 1:47:36 PM",7,NA,NA,NA,NA,1,NA,"Jun 5, 2017 1:29:00 PM","v301153",2,44,1,NA,2,6,"I was nominated by community members ",2,"Farming and tailoring ",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,60,235,NA,3,3,NA,11,"0",0,NA,NA,5,5,0,0,0,0,1,"0",0,NA,NA,NA,2,NA,"I first see who was in wrong and then counsel them accordingly to settle the issue. ",8,1,1,1,NA,1,2,2,1,2,7,4,NA,"uuid:22edb85e-ee85-45f7-8d4b-5b93a8dbcc41",1705181732,"uuid:22edb85e-ee85-45f7-8d4b-5b93a8dbcc41",32
"178","Jun 5, 2017 7:41:34 PM","Jun 5, 2017 10:32:27 AM","Jun 5, 2017 11:12:59 AM",6,NA,NA,NA,NA,1,NA,"Jun 5, 2017 10:37:00 AM","V301194",2,46,1,NA,2,1,"Selected by chairman",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,90,NA,3,1,NA,6,"0",0,NA,NA,6,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Men deny their wives support yet they are not employed","Advise the couple",26,2,1,1,NA,2,1,1,2,2,7,1,NA,"uuid:1e68f39e-adca-4e58-afbd-3bd40798352e",1705181732,"uuid:1e68f39e-adca-4e58-afbd-3bd40798352e",33
"179","Jun 5, 2017 7:41:33 PM","Jun 5, 2017 9:56:55 AM","Jun 5, 2017 10:32:24 AM",6,NA,NA,NA,NA,1,NA,"Jun 5, 2017 9:59:00 AM","V301192",2,35,2,NA,NA,NA,NA,NA,NA,NA,2,2,"Community voted for her",2,"Farming",NA,1,15,NA,2,1,NA,NA,NA,NA,NA,6,"0",0,NA,NA,6,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Lack love in homes","Call spouse Counsel the couple",10,2,1,1,NA,2,2,1,1,2,7,1,NA,"uuid:b31f910a-600f-4d61-b8e8-846c526775a3",1705181732,"uuid:b31f910a-600f-4d61-b8e8-846c526775a3",33
"180","Jun 5, 2017 7:41:34 PM","Jun 5, 2017 11:13:03 AM","Jun 5, 2017 11:45:28 AM",6,NA,NA,NA,NA,1,NA,"Jun 5, 2017 11:15:00 AM","V301195",1,22,1,NA,1,6,"Chairman selected him",2,"Business in produce",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,20,94,NA,2,1,NA,2,"0",0,NA,NA,1,1,0,0,0,0,0,"0",0,NA,NA,NA,1,"Family neglect","Call spouse and listen from him then counsle the couple",16,2,1,1,NA,2,1,2,1,2,1,1,NA,"uuid:80110b84-2a79-48e6-9dc1-8f304cbea8f7",1705181732,"uuid:80110b84-2a79-48e6-9dc1-8f304cbea8f7",33
"181","Jun 5, 2017 7:41:34 PM","Jun 5, 2017 4:01:31 PM","Jun 5, 2017 4:33:47 PM",6,NA,NA,NA,NA,1,NA,"Jun 5, 2017 4:15:00 PM","V301191",2,45,1,NA,2,4,"Selected by healthy officer",2,"Retail trade",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,5,70,NA,3,3,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Send the issue to LC1",12,2,1,1,NA,2,2,2,1,3,7,2,NA,"uuid:9aef00c5-86e9-4574-9183-b6312f733574",1705181732,"uuid:9aef00c5-86e9-4574-9183-b6312f733574",33
"182","Jun 5, 2017 7:50:44 PM","Jun 5, 2017 1:22:03 PM","Jun 5, 2017 1:44:50 PM",3,NA,NA,NA,NA,1,NA,"Jun 5, 2017 1:25:00 PM","V308182",2,29,1,NA,1,8,"She was asked by the chairman",2,"They are paid when they go for trainings",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,20,106,NA,2,2,NA,0,"None",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"Ask hear to explain how it came about",8,3,1,1,NA,1,2,2,1,3,6,2,NA,"uuid:62e65f0b-b9dc-40e8-8e77-81125f6cc8f9",1705181732,"uuid:62e65f0b-b9dc-40e8-8e77-81125f6cc8f9",40
"183","Jun 5, 2017 7:52:52 PM","Jun 5, 2017 4:19:23 PM","Jun 5, 2017 4:49:58 PM",3,NA,NA,NA,NA,1,NA,"Jun 5, 2017 4:21:00 PM","v308183",1,45,1,NA,2,5,"I was recommended by the citizens to replace my predecessor who had shifted from the village",2,"Teaching and farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,30,96,NA,2,1,NA,10,"Land issues",15,NA,NA,6,1,3,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I intervene my self or I tell the woman to get close friends and family members to intervene",22,2,1,1,NA,1,1,2,1,3,7,2,NA,"uuid:d5a1f4ab-847c-4809-a691-dd8a228f9f48",1705181732,"uuid:d5a1f4ab-847c-4809-a691-dd8a228f9f48",40
"184","Jun 5, 2017 10:18:12 PM","Jun 5, 2017 12:13:21 PM","Jun 5, 2017 12:54:09 PM",5,NA,NA,NA,NA,1,NA,"Jun 5, 2017 12:23:00 PM","v308163",2,52,1,NA,2,20,"Selected by community members",2,"Farming/agriculture",NA,NA,NA,NA,NA,NA,NA,2,30,NA,2,30,200,NA,4,4,NA,15,"Funding through government 10",0,NA,NA,6,1,4,0,1,2,1,"0",0,NA,NA,NA,1,"Neglected by husband and lack of money","Summon the husband and try to solve the issue",40,3,1,1,NA,1,2,2,1,3,7,NA,NA,"uuid:f65b30a8-3676-43b9-8429-650e14924499",1705181732,"uuid:f65b30a8-3676-43b9-8429-650e14924499",39
"185","Jun 5, 2017 10:23:02 PM","Jun 5, 2017 12:07:51 PM","Jun 5, 2017 12:24:42 PM",2,NA,NA,NA,NA,1,NA,"Jun 5, 2017 12:08:00 PM","V308133",1,47,1,NA,2,7,"We were selected by the citizensbin the meeting",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,30,32,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I talk to both of them and undrstand the reasons behind their fighting and then counsel them",47,2,1,1,NA,2,1,2,1,3,7,3,NA,"uuid:1987455a-8980-4f01-8cb8-fa67685f1819",1705181732,"uuid:1987455a-8980-4f01-8cb8-fa67685f1819",38
"186","Jun 5, 2017 10:23:01 PM","Jun 5, 2017 11:26:41 AM","Jun 5, 2017 11:54:39 AM",2,NA,NA,NA,NA,1,NA,"Jun 5, 2017 11:32:00 AM","V308134",1,68,1,NA,2,6,"We were selected by the community members",1,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,25,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,"Fear to open up","To counsel both the man and his wife",33,2,1,1,NA,2,1,1,1,2,7,4,NA,"uuid:01a201fb-cddb-4ad7-afd0-8a7f7777a91f",1705181732,"uuid:01a201fb-cddb-4ad7-afd0-8a7f7777a91f",38
"187","Jun 6, 2017 3:30:00 PM","Jun 6, 2017 9:15:08 AM","Jun 6, 2017 9:33:17 AM",7,NA,NA,NA,NA,1,NA,"Jun 6, 2017 9:15:00 AM","v303313",2,62,1,NA,2,13,"I was nominated by community members ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,3,100,NA,3,3,NA,6,"0",0,NA,NA,2,3,0,0,0,1,0,"0",0,NA,NA,NA,1,"Continuous misunderstandings between partners ","I first know the cause then counsel them accordingly ",28,2,1,1,NA,2,2,2,1,3,7,4,NA,"uuid:00a6d811-e7a5-43ce-b5e5-d21657212706",1705181732,"uuid:00a6d811-e7a5-43ce-b5e5-d21657212706",48
"188","Jun 6, 2017 3:30:01 PM","Jun 6, 2017 10:02:18 AM","Jun 6, 2017 10:19:35 AM",7,NA,NA,NA,NA,1,NA,"Jun 6, 2017 10:07:00 AM","V303312",2,43,1,NA,2,15,"I was nominated by community members ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,50,40,NA,4,3,NA,2,"0",0,NA,NA,1,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I tell her to go and report to the Lc1 ",19,2,1,1,NA,2,2,2,1,3,8,4,NA,"uuid:eec0894e-d102-4711-baad-932450510e81",1705181732,"uuid:eec0894e-d102-4711-baad-932450510e81",48
"189","Jun 6, 2017 3:31:32 PM","Jun 5, 2017 11:03:35 PM","Jun 5, 2017 11:14:55 PM",2,NA,NA,NA,NA,1,NA,"Jun 5, 2017 11:03:00 PM","V401422",1,42,1,NA,2,1,"I replaced another VHT that shifted from the village",2,"Am a tailor",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,40,15,NA,3,1,NA,25,"Parents come to me asking for dewormers ",50,NA,NA,20,5,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first ask her what her plan for her husband is, then base on that to see what to do next",10,2,1,1,NA,1,1,1,1,2,8,4,NA,"uuid:27a76219-bcae-48b9-8c49-7a83ade6c73c",1705181732,"uuid:27a76219-bcae-48b9-8c49-7a83ade6c73c",85
"190","Jun 6, 2017 7:44:16 PM","Jun 6, 2017 2:51:47 PM","Jun 6, 2017 3:16:04 PM",3,NA,NA,NA,NA,1,NA,"Jun 6, 2017 2:52:00 PM","v303041",2,52,1,NA,2,12,"Citizens of the village appointed me",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,5,60,NA,2,3,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Council her to do her best to keep her marriage if that fails I refer her to the chairperson",33,2,1,1,NA,1,2,2,1,3,6,1,NA,"uuid:bf0af40f-b7a3-499a-b89f-3bfad170bc4a",1705181732,"uuid:bf0af40f-b7a3-499a-b89f-3bfad170bc4a",45
"191","Jun 6, 2017 7:49:50 PM","Jun 6, 2017 2:17:54 PM","Jun 6, 2017 2:40:26 PM",2,NA,NA,NA,NA,1,NA,"Jun 6, 2017 2:18:00 PM","V309013",1,40,1,NA,2,7,"The chairman is the  one who slected us to go for training",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,1,60,NA,3,2,NA,4,"0",0,NA,NA,4,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first approach the husband and ask for the reasons  why they are fighting",14,1,1,1,NA,1,2,2,1,3,7,4,NA,"uuid:237d1da7-7cfc-4988-9999-5aaf7a19bf34",1705181732,"uuid:237d1da7-7cfc-4988-9999-5aaf7a19bf34",41
"192","Jun 6, 2017 7:49:51 PM","Jun 6, 2017 2:47:48 PM","Jun 6, 2017 3:11:48 PM",2,NA,NA,NA,NA,1,NA,"Jun 6, 2017 2:47:00 PM","V309012",2,53,1,NA,2,15,"I was selected by people",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,2,25,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I advise her to behave well",53,2,1,1,NA,1,2,2,1,2,7,4,NA,"uuid:ed430ef6-6c00-42b4-bcd2-ba0a58520f2a",1705181732,"uuid:ed430ef6-6c00-42b4-bcd2-ba0a58520f2a",41
"193","Jun 6, 2017 7:58:08 PM","Jun 6, 2017 9:44:29 AM","Jun 6, 2017 11:16:09 AM",5,NA,NA,NA,NA,1,NA,"Jun 6, 2017 9:47:00 AM","v303222",2,46,1,NA,2,5,"Appointed on merit by the lc 1 chairman",2,"No",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,30,200,NA,3,2,NA,5,"Farming 25",0,NA,NA,5,0,0,0,0,0,0,"00",0,NA,NA,NA,2,NA,"Refer them to Community Development Officer",21,3,1,1,NA,1,4,2,2,3,8,NA,NA,"uuid:05d3d848-28b0-4601-9c50-827714e47fb8",1705181732,"uuid:05d3d848-28b0-4601-9c50-827714e47fb8",47
"194","Jun 6, 2017 7:58:08 PM","Jun 6, 2017 10:23:31 AM","Jun 6, 2017 11:19:17 AM",5,NA,NA,NA,NA,1,NA,"Jun 6, 2017 10:26:00 AM","v303221",1,45,1,NA,2,15,"Appointed by chairman",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,7,117,NA,1,1,NA,5,"Famine, 30",0,NA,NA,5,0,0,0,0,0,0,"00",0,NA,NA,NA,2,NA,"Will advise her to report the case to the nabakyala and the lc 1 chairman",45,2,1,1,NA,2,2,2,1,3,5,1,NA,"uuid:f04f48eb-2fee-4c28-9700-d7706b8ec19b",1705181732,"uuid:f04f48eb-2fee-4c28-9700-d7706b8ec19b",47
"195","Jun 6, 2017 8:04:03 PM","Jun 6, 2017 3:08:40 PM","Jun 6, 2017 4:43:52 PM",3,NA,NA,NA,NA,1,NA,"Jun 6, 2017 4:22:00 PM","V303043",2,50,1,NA,2,6,"Was elected",2,"Framing & business",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,1,200,NA,4,2,NA,3,"0",0,NA,NA,2,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I make enquiries on the reasons for beating and then counsel them",28,2,1,1,NA,1,2,2,2,3,7,1,NA,"uuid:1862d244-b2bd-488f-8537-a4b7140951af",1705181732,"uuid:1862d244-b2bd-488f-8537-a4b7140951af",45
"196","Jun 6, 2017 9:04:50 PM","Jun 6, 2017 8:55:19 AM","Jun 6, 2017 9:41:22 AM",6,NA,NA,NA,NA,1,NA,"Jun 6, 2017 8:57:00 AM","V303314",1,49,1,NA,2,10,"Selected by LC1 commitee",2,"Farming and business",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,50,150,NA,4,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,"Poverty","Give her advice to take issue to relevant authorities",49,2,1,1,NA,2,1,2,NA,3,8,NA,NA,"uuid:0b32dfe9-bdf9-405b-a9e2-233ec1871e62",1705181732,"uuid:0b32dfe9-bdf9-405b-a9e2-233ec1871e62",48
"197","Jun 6, 2017 9:04:50 PM","Jun 6, 2017 10:11:41 AM","Jun 6, 2017 2:42:41 PM",6,NA,NA,NA,NA,1,NA,"Jun 6, 2017 10:14:00 AM","V303315",2,41,1,NA,1,2,"Selected by former vht",2,"Retail trade",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,15,220,NA,3,1,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Take issue to nabakyaala",8,2,1,1,NA,2,1,1,2,3,7,2,NA,"uuid:355fcaaa-752e-4814-8859-4b863174d401",1705181732,"uuid:355fcaaa-752e-4814-8859-4b863174d401",48
"198","Jun 6, 2017 9:07:37 PM","Jun 6, 2017 9:46:27 AM","Jun 6, 2017 10:20:39 AM",4,NA,NA,NA,NA,1,NA,"Jun 6, 2017 9:54:00 AM","v303173",1,43,1,NA,2,10,"When government requested our local leadership to recommend two trainable people to take up the role, I was among the two who were recommended for the same. And so after that I went and had the training and since then, I have been serving as a VHT.",2,"Yes, I'am a farmer.",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,10,60,NA,4,4,NA,0,"Rice distribution to fight hunger among populations hit by hunger.",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,"I would advise her to go to and report to the family protection unit in the police to get her issues solved.",35,2,1,1,NA,1,2,1,2,2,7,2,NA,"uuid:995635cb-7245-4be8-bcff-2e7781a03cbd",1705181732,"uuid:995635cb-7245-4be8-bcff-2e7781a03cbd",46
"199","Jun 6, 2017 9:07:37 PM","Jun 6, 2017 11:13:55 AM","Jun 6, 2017 11:52:47 AM",4,NA,NA,NA,NA,1,NA,"Jun 6, 2017 11:21:00 AM","v303171",2,58,1,NA,2,12,"When the subciunty administration asked for people to be trained as VHTs, I was chosen by the L.C.1 chairman to take up the position since I was capable.",2,"Yes, I'am a farmer.",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,15,60,NA,3,3,NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I would fisrt ask her to bring me the husband. If she is a quarrelsome person, I would tell her to always retract her ways. If its alcoholism which in most cases a major cause of fighting, then I would advise her to keep quite because men are like that they listen not when drunk.",58,3,1,1,NA,2,1,1,1,3,7,1,NA,"uuid:5ae6e4c2-0b4f-4ece-91e4-c7f2103849e3",1705181732,"uuid:5ae6e4c2-0b4f-4ece-91e4-c7f2103849e3",46
"200","Jun 6, 2017 9:07:38 PM","Jun 6, 2017 5:34:18 PM","Jun 6, 2017 6:05:09 PM",4,NA,NA,NA,NA,1,NA,"Jun 6, 2017 5:37:00 PM","v303175",2,58,1,NA,2,6,"I was recommended for training by the LC1 chairman and we were taken for training at the subcounty headquarters.",2,"Iam a farmer.",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,15,125,NA,2,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"It depends on the how extreme it is. So if itd like that I would advise her to report the case to the LC1 chairman.",29,3,1,1,NA,2,2,NA,1,3,8,NA,NA,"uuid:b2aad20c-86f6-4454-8322-031ed0e14ffc",1705181732,"uuid:b2aad20c-86f6-4454-8322-031ed0e14ffc",46
"201","Jun 6, 2017 9:07:38 PM","Jun 6, 2017 6:23:13 PM","Jun 6, 2017 6:52:11 PM",4,NA,NA,NA,NA,1,NA,"Jun 6, 2017 6:27:00 PM","v303172",2,43,1,NA,2,10,"The hospital (mityana referal hospital) administration requested all local council 1s in Mityana district to recommend people who are trainable and approachable to join VHT program and so I was recommended by the L.C.1 chairman to also join as per that requirement.",2,"Iam a farmer.",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,30,141,NA,3,1,NA,35,"Land conflicts",30,NA,NA,10,5,5,0,3,7,5,"0",0,NA,NA,NA,2,NA,"I would tell her to call her husband for a talk to know the root cause of the beating. I would also advise her to be submissive and respectful to her husband.",26,1,1,1,NA,1,2,1,1,3,8,4,NA,"uuid:ff0ba58c-31c9-4318-b58e-8ed1bf567db5",1705181732,"uuid:ff0ba58c-31c9-4318-b58e-8ed1bf567db5",46
