list_name,name,label:english,label:luganda,image,filter
q10_5_2,1,Parents’ intervention only leads to conflict and discord. It’s better to leave the management of the school to the administrators,Okwenyigiramu kwa bazadde kuleeta buleesi nkayana nakweswaza.kisingako okubirekera akakiiko k'esomero.,,
q10_5_2,2,Parents should call a meeting of the PTA and hold the school accountable for the teacher's absence,Abazadde balina okuyitanga akakiiko kabazadde nebateeka eninga kusomero kulwokwosa kwabasomesa.,,
q10_5_2,999,Don't know,Don't know,,
q10_5_2,888,Refuse to answer,Refuse to answer,,
q10_8,1,"More like the first villages, where parents wait to get all the facts","Okusinga ng’ekyaalo ekisooka, abazadde mwebalinda okufuna obukakafu bwonna",,
q10_8,2,"More like the second villages, where parents immediately confront the headmaster","Okusinga ng’ekyaalo ekyokubiri, abazadde mwebasitukirawo nebakungaana era nebalumba omukulu w’essomero",,
q10_8,999,Don’t know,Don't know,,
q10_8,888,Refuse to answer,Refuse to answer,,
q10_9,1,It is hard to organize if parents get together to do something about teacher absenteeism and anything they achieve will quickly disappear,Kizibu okukunganya abazadde okujja awamu okubako kyebakola ku kwosa kwabsomesa era nekyebajjamu kijja kuvaawo mangu ddala,,
q10_9,2,Parents can come together over a long stretch of time and reduce absenteeism,Abazadde basobola okujja awamu okumala akaseera akawanvu nebakendeeza okwosa,,
q10_9,999,Don’t know,Don't know,,
q10_9,888,Refuse to answer,Refuse to answer,,
q10_10,1,Teachers almost always come to class,Abasomesa kyenkana bajja mu kibiina buli kiseera,,
q10_10,2,Teachers skip class every now and then ,Abasomesa batera okwoosa,,
q10_10,3,Teachers almost never come to class ,Abasomesa boosa okusomesa kyenkana bulikaseera,,
q10_10,999,Don’t know,Don't know,,
q10_10,888,Refuse to answer,Refuse to answer,,
q10_11,1,Once a week,Mulundi gumu mu wiiki,,
q10_11,2,Almost every day,Kumpi buli lunaku,,
q10_11,999,Don’t know,Don't know,,
q10_11,888,Refuse to answer,Refuse to answer,,
q10_12,1,A few times,Emirundi mitono,,
q10_12,2,Not at all,Tebayosamu wadde,,
q10_12,999,Don’t know,Don't know,,
q10_12,888,Refuse to answer,Refuse to answer,,
q10_13,1,From the villages in your trading center,Baava mu byalo byo mu senta eno,,
q10_13,2,From villages in other trading centers,Baava mu byalo byo mu senta endaala,,
q10_14,1,Just once a month,Mulundi gumu mu mwezi,,
q10_14,2,Even more than once a month,Mulundi ogusuka ogumu mumwezi,,
q10_14,999,Don’t know,Don't know,,
q10_14,888,Refuse to answer,Refuse to answer,,
q10_15,1,Three times a year,Mirundi esatu mu mwaka,,
q10_15,2,Less than three times a year,Wansi w'emirundi esatu mu mwaka,,
q10_15,999,Don’t know,Don't know,,
q10_15,888,Refuse to answer,Refuse to answer,,
q11_1,1,Something like this would never happen in my village,Kino tekisobola kutukawo ku kyalo kyange,,
q11_1,2,"Something like this could happen, but it is not very likely",Kino kisoboka naye si nyo,,
q11_1,3,This is the sort of thing that sometimes happens in my village,Kino kyekimu ku bintu ebitela okubawo ku kyalo kyange,,
q11_1,4,Things like this are very common in my village,Bino bibelawo nyo mu kyalo kyange,,
q11_1,999,Don’t know,Don't know,,
q11_1,888,Refuse to answer,Refuse to answer,,
q11_5,1,Completely unsatisfied,Sili mumativu nakamu,,
q11_5,2,Not very satisfied,Sili nyo mumativu ,,
q11_5,3,Satisfied,Ndi mumativu,,
q11_5,4,Very satisfied,Ndi mumativu nyo,,
q11_5,999,Don’t know,Don't know,,
q11_5,888,Refuse to answer,Refuse to answer,,
q11_6,1,Once a week or more,Omulundi gumu n'okusoba mu wiiki,,
q11_6,2,Between once a week and once month ,Wakati w'omulundi ogumu mu wiiki n'omulundi ogumu mu mwezi,,
q11_6,3,"Less than once a month, but more than once a year","Wansi wa mulundu gumu mu mwezi, naye okusuka omulundi ogumu mu mwaka",,
q11_6,4,Less than once a year or almost never,"Teguwera mulundi gumu mumwaka, oba tekiberawo ddala",,
q11_6,999,Don’t know,Don't know,,
q11_6,888,Refuse to answer,Refuse to answer,,
q11_7,1,Very likely  ,Kisobokera ddala,,
q11_7,2,Somewhat likely,Kiyinza okusoboka,,
q11_7,3,Not very likely,Kiyinza obutasoboka,,
q11_7,4,Not likely at all,Tekisobokerako ddala,,
q11_7,999,Don’t know,Don't know,,
q11_7,888,Refuse to answer,Refuse to answer,,
q11_8,1,Mediate disputes,Okugonjola ensonga,,
q11_8,2,Intervene to break up fights between people,Okutabaganya enkayana,,
q11_8,3,Punish those who do bad things,Okuboneleza abazi b'emisango,,
q11_8,4,Organize village meetings,Okutegeka enkungana,,
q11_8,5,Collect taxes,Okusoloza Emisolo,,
q11_8,6,Mobilize people to go to vote at election time,Okubiliza abantu okwetaba mubyokulonda mu kisera ky'okulonda,,
q11_8,7,Organize community service days where the community comes together to fix roads and clean up rubbish,Okutegeka enaku abantu ku kyalo ze bakunganilamu okulongosa enguddo n'okukunganya kasasiro ku kyalo,,
q11_8,8,Lobby LC3 and LC5 chairmen to spend more money on the community,Okukubiriza ba chairman ba LC3 ne LC5 okwongela okusasanya ensimbi ku kyalo,,
q11_8,9,Work with NGOs to facilitate development projects such as building boreholes or building a school,"Okukolagana n'ebitongole bya nakyewa mukuletta pulojekiti z'enkulakulana nga amasomero, oba nayikonda",,
q11_8,10,None of the above,None of the above,,
q11_9,1,The friend who wants to call the police,Owomukwano ayagala okuyita polisi,,
q11_9,2,The friend who wants to punish the thief now,Owomukwano ayagala okuboneleza omubbi,,
q11_9,999,Don’t know,Don't know,,
q11_9,888,Refuse to answer,Refuse to answer,,
q11_9_2,1,Hours,Hours,,
q11_9_2,2,Minutes,Minutes,,
q11_10,1,Beat the thief to death,Okuba omubbi paka kufa,,
q11_10,2,Just rough him up,Okuboneleza mu ekisaanidde,,
q11_10,999,Don’t know,Don't know,,
q11_10,888,Refuse to answer,Refuse to answer,,
q11_11,1,"It is better to punish the accused there and then even if you are not certain of their guilt, because otherwise they might get away with it",Kisingako okubonereza avunanyibwa awo wenyini nebwekiba nti tewekakasa oba yomusobya kubanga ayinza okusimatuka,,
q11_11,2,You should get all of the facts before deciding whether to punish someone even if it means that guilty people will sometimes escape punishment,Olina okusoka okufuna obukakafu obumala nga tonaba kusalawo kuboneleza muntu nebwekiba kitegeza nti omusobya ebisera ebimu asimatuka ekibonerezo. ,,
q11_11,999,Don’t know,Don't know,,
q11_11,888,Refuse to answer,Refuse to answer,,
q11_12,1,It is severe enough,Kimala,,
q11_12,2,He should have been punished more,Bamuboneleze ekisingawo,,
q11_12,999,Don’t know,Don't know,,
q11_12,888,Refuse to answer,Refuse to answer,,
q11_2,1,Schools,Amasomero,,
q11_2,2,Roads (construction and repair),Amakubo(okuzimba nekuddabiriza),,
q11_2,3,Medical care,Ebyobujanjjabi,,
q11_2,4,Police,Poliisi,,
q11_2,5,Agricultural assistance,Obuyambi bwe byobulimi,,
q11_2,6,Water,Amazzi,,
q11_2,7,Other ,Ekilala,,
q11_2,8,None,Tewali,,
q11_2,999,Don’t know,Don't know,,
q11_2,888,Refuse to answer,Refuse to answer,,
q11_3,1,It’s the government’s responsibility to provide all children a quality education,Buvunanizibwa bwa' gavamenti okulaba nti abaana bafuuna obyenjigiriza ebyo'mutindo,,
q11_3,2,It’s the parent’s responsibility to ensure that their children receive a quality education even if it means that parents have to pay school fees,Buvunayizibwa bwa bazadde okukasa nti abaana baabwe bafuna ebyenjigiriza ebyomutindo nebwekiba kitegeeza bazadde kusasula bisale bya ssomero,,
q11_3,999,Don’t know,Don't know,,
q11_3,888,Refuse to answer,Refuse to answer,,
q11_4_2,2,More health centers and doctors,Okwongera ku malwaliro nabasawo abakugu,,
q11_4_2,3,More schools and teachers,Okwongera ku masomero nabasomesa,,
q11_4_2,4,More libraries and internet access,Okwongera ku wasomerwa ebitabo newafunirwa mitimbagano,,
q11_4_2,1,More police,Okwongera ku ba poliisi,,
q11_4_2,999,Don't know,Don't know,,
q11_4_2,888,Refuse to answer,Refuse to answer,,
q11_6a,1,"Yes, she probably has the right",Ayinza okuba nobuyinza okuloopa omwami we ku polisi,,
q11_6a,2,"Yes, she definitely has the right",Aba alina obuyinza ddala obwo’ kuloopa,,
q11_6b,1,"No, she probably does not have the right",Ayinza obutaba nobuyinza,,
q11_6b,2,"No, she definitely does not have the right",Nedda talina ddala buyinza okuloopa omwami we ku polisi singa abeera omukubye,,
q12_2,1,The community should solve the problem by holding a fundraiser to pay the teacher’s salary,Ekyalo kilina okugonjola ekizibu kino nga ki kiyita munkola y’okusoloza sente okusasula omusala gwa abasomesa,,
q12_2,2,The community should come together to put pressure on those who are responsible for paying the teacher to pressure them to allocate more funds,Ekyalo kilina okwatila awamu mukuteka amanyi ku aboo abalina okusasula abasomesa bongele ensimbi. ,,
q12_2,999,Don't know,Don't know,,
q12_2,888,Refuse to answer,Refuse to answer,,
,,,,,
q12_1,1,Usually justified,Kitera kukirizibwa,,
q12_1,2,Rarely justified,Tekitera kukirizibwa,,
q12_1,3,Never justified,Tekikirizibwa ddala,,
q12_1,999,Don't know,Don't know,,
q12_1,888,Refuse to answer,Refuse to answer,,
q12_1b,1,You have a right to return to school and I will  stand by you if you do,Olina eddembe okudda ku ssomero era njakuyimilira naawe bwonakikola,,
q12_1b,2,You should stay out of school until things have calmed down,Olina okusigala wabweru we ssomero okutuusa nga ebintu bikakannye,,
q12_1b,999,Don't know,Don't know,,
q12_1b,888,Refuse to answer,Refuse to answer,,
q12_1b_2,1,The girl should be encouraged to go back to school,Omuwala alina okuzibwamu amanyi okudda ku ssomero ,,
q12_1b_2,2,The girl should be discouraged from going back to school because she might demoralize the other girls,Omuwala talina kuzibwamu kudda ku ssomero kubanga ayinza okwonoona abawala abalala,,
q12_1b_2,999,Don't know,Don't know,,
q12_1b_2,888,Refuse to answer,Refuse to answer,,
q12_4a_vers1,1,"Before doing anything else, I would scold her for having sinned",Nandimukumidde mu ddembe nesigamba ko muntu yennna ku kyama kye,,
q12_4a_vers1,2,I would get the VHT to counsel her even though the VHT may not have any medicine that would help,Nandifunye VHT okujja amubulilile wadde nga VHT ono ayinza obutabera na'dagaala lya'kumuyamba,,
q12_4a_vers1,999,Don't know,Don't know,,
q12_4a_vers1,888,Refuse to answer,Refuse to answer,,
q12_4a_2_vers1,1,"Before doing anything else, I would scold her for having sinned",Nandimukumidde mu ddembe nesigamba ko muntu yennna ku kyama kye,,
q12_4a_2_vers1,2,I would counsel her in my role as VHT even though I may not have any medicine that would help,"Nandimubulilidde nga nkozessa obukugu bwange nga VHT, wadde nga nyinza obutabeera   na'dagaala lya'kumuyamba",,
q12_4a_2_vers1,999,Don't know,Don't know,,
q12_4a_2_vers1,888,Refuse to answer,Refuse to answer,,
q12_4b_vers1,1,The first thing I would do is to take her to the doctor,kyenandisose okukola kwekutwaala omuwaala okulaba omusawo ,,
q12_4b_vers1,2,I would advise her to pray and urge her to get advice from her religious leader,Nandimuwabude nti asabe era nemuwabula ayogere ne bakama be mu ddiini,,
q12_4b_vers1,999,Don't know,Don't know,,
q12_4b_vers1,888,Refuse to answer,Refuse to answer,,
q12_4a_vers2,1,I would advise her to pray and urge her to get advice from her religious leader,Nandimuwabude nti asabe era nemuwabula ayogere ne bakama be mu ddiini,,
q12_4a_vers2,2,I would get the VHT to counsel her even though the VHT may not have any medicine that would help,Nandifunye VHT okujja amubulilile wadde nga VHT ono ayinza obutabera na'dagaala lya'kumuyamba,,
q12_4a_vers2,999,Don't know,Don't know,,
q12_4a_vers2,888,Refuse to answer,Refuse to answer,,
q12_4a_2_vers2,1,I would advise her to pray and urge her to get advice from her religious leader,Nandimuwabude nti asabe era nemuwabula ayogere ne bakama be mu ddiini,,
q12_4a_2_vers2,2,I would counsel her in my role as VHT even though I may not have any medicine that would help,"Nandimubulilidde nga nkozessa obukugu bwange nga VHT, wadde nga nyinza obutabeera   na'dagaala lya'kumuyamba",,
q12_4a_2_vers2,999,Don't know,Don't know,,
q12_4a_2_vers2,888,Refuse to answer,Refuse to answer,,
q12_4b_vers2,1,The first thing I would do is to take her to the doctor,Nanditutte omuwala okulaba omusawo ela ne'munyonyola kunsonga enno,,
q12_4b_vers2,2,"Before doing anything else, I would scold her for having sinned",Nandimukumidde mu ddembe nesigamba ko muntu yennna ku kyama kye,,
q12_4b_vers2,999,Don't know,Don't know,,
q12_4b_vers2,888,Refuse to answer,Refuse to answer,,
q12_5a_vers1,1,I would listen to her but I would tell her that I am morally opposed to abortion,Nandimuwulirizza naye nemugamba nti sikiriziganya nakyakujjamu mbuuto,,
q12_5a_vers1,2,I would tell her that there are many women who have abortions and advise her to go see the Nabakyala for counselling,Nandimugambye nti waliwo abakazi abajjemu embuto era muwabula agende alabe nabakyala okubudabudibwa,,
q12_5a_vers1,999,Don't know,Don't know,,
q12_5a_vers1,888,Refuse to answer,Refuse to answer,,
q12_5a_2_vers1,1,I would listen to her but I would tell her that I am morally opposed to abortion,Nandimuwulirizza naye nemugamba nti sikiriziganya nakyakujjamu mbuuto,,
q12_5a_2_vers1,2,I would tell her that there are many women who have abortions and offer to give her advice in my role as the Nabakyala,Nandimugambye nti waliwo abakazi abajjemu embuto era nemuwabula atte nemubudabuda nga nabakyala,,
q12_5a_2_vers1,999,Don't know,Don't know,,
q12_5a_2_vers1,888,Refuse to answer,Refuse to answer,,
q12_5b_vers1,1,I would show compassion to her and stand by her as a friend,Nandimulaze ekisa era nenyimililra naye ngowomukwano,,
q12_5b_vers1,2,I would express my disapproval of the decision she has made and tell her to ask God for forgiveness,Nandimulaze obutakikiriza bwange olwekyo kyasazeewo era nemugamba asabe katonda ekisonyiwo,,
q12_5b_vers1,999,Don't know,Don't know,,
q12_5b_vers1,888,Refuse to answer,Refuse to answer,,
q12_5a_vers2,1,I would express my disapproval of the decision she has made and tell her to ask God for forgiveness,Nandimulaze obutakikiriza bwange olwekyo kyasazeewo era nemugamba asabe katonda ekisonyiwo,,
q12_5a_vers2,2,I would tell her that there are many women who have abortions and advise her to go see the Nabakyala for counselling,Nandimugambye nti waliwo abakazi abajjemu embuto era muwabula agende alabe nabakyala okubudabudibwa,,
q12_5a_vers2,999,Don't know,Don't know,,
q12_5a_vers2,888,Refuse to answer,Refuse to answer,,
q12_5a_2_vers2,1,I would express my disapproval of the decision she has made and tell her to ask God for forgiveness,Nandimulaze obutakikiriza bwange olwekyo kyasazeewo era nemugamba asabe katonda ekisonyiwo,,
q12_5a_2_vers2,2,I would tell her that there are many women who have abortions and offer to give her advice in my role as  the Nabakyala,Nandimugambye nti waliwo abakazi abajjemu embuto era nemuwabula atte nemubudabuda nga nabakyala,,
q12_5a_2_vers2,999,Don't know,Don't know,,
q12_5a_2_vers2,888,Refuse to answer,Refuse to answer,,
q12_5b_vers2,1,I would show compassion to her and stand by her as a friend,Nandimulaze ekisa era nenyimililra naye ngowomukwano,,
q12_5b_vers2,2,I would listen to her but I would tell her that I am morally opposed to abortion,Nandimuwulirizza naye nemugamba nti sikiriziganya nakyakujjamu mbuuto,,
q12_5b_vers2,999,Don't know,Don't know,,
q12_5b_vers2,888,Refuse to answer,Refuse to answer,,
q12_8,1,They are welcome,Banirizibwa,,
q12_8,2,They will face hostility,Bajja kutulugunyizbwa,,
q12_8,999,Don't know,Don't know,,
q12_8,888,Refuse to answer,Refuse to answer,,
q12_9,1,They should help her,Balina okumuyamba,,
q12_9,2,They should not help somebody who had a deliberate abortion,Tebalina kuyamba omuntu ajjemu olubuto kyeyagalire,,
q12_9,999,Don't know,Don't know,,
q12_9,888,Refuse to answer,Refuse to answer,,
q12_10,1,"If friends and family take action quickly, this will reduce the risk of death","Singa abemikwano nabomumaka babaako kyebakola mubwangu, kino kijja kwanguako okuwona kwe era kikendeeze akatyabaga akoluberera oba okufa",,
q12_10,2,"Actions taken by the friends and family are unlikely to help her, since whether she recovers lies in the hands of God","Ebikolebwa abemikwano oba abomumaka biyinza obutamuyamba, kubanga nebwanawona oba obutawona kili mumikono gya katonda",,
q12_10,999,Don't know,Don't know,,
q12_10,888,Refuse to answer,Refuse to answer,,
q13_4,1,Very warm,Mwaniriza nyo,,
q13_4,2,Rather warm,Mwaniriza mu,,
q13_4,3,Indifferent,Tolina ludda,,
q13_4,4,Rather cold,Toli mwaniriza mu,,
q13_4,5,Cold ,Toli mwaniriza ddala,,
q13_1,1,She made her choice and has violated God’s rule and we should not get involved,Yakola okusalawokwe n'atyoboola etteeka lya Katonda era tetulina kubyenyigiramu,,
q13_1,2,"Regardless of what this girl did, we should be a friend to her and try to help her","Okuleka omuwala ono kyeyakola, tulina kuba bamukwaano gyaali n'okugezaako okumuyamba",,
q13_1,999,Don't know,Don't know,,
q13_1,888,Refuse to answer,Refuse to answer,,
q13_2,1,"She made her choice and has violated God’s rule, it is better not to get involved","Yesalirawo namenya amateeka ga Katonda, kisingako obutabiyingiramu",,
q13_2,2,"Regardless of what this girl did, we should try to help her",Kyona omuwala ono kyeyakola tulina okugezako omuyamba,,
q13_2,999,Don't know,Don't know,,
q13_2,888,Refuse to answer,Refuse to answer,,
q13_5,1,Approve,Nkiwagira/nzikiriziganya nakyo,,
q13_5,2,Disapprove,Sikiwagira/sikiriziganya nakyo,,
q13_5,999,Don't know,Don't know,,
q13_5,888,Refuse to answer,Refuse to answer,,
q13_6,1,No one,Tewali nomu,,
q13_6,2,Only a few people,Bantu batono,,
q13_6,3,Most people,Abantu abasinga,,
q13_6,4,Almost everyone,Kumpi buli omu,,
q13_6,999,Don't know,Don't know,,
q13_6,888,Refuse to answer,Refuse to answer,,
q13_7,1,Women should not be free to choose whether they have deliberate abortions as it is morally wrong,Abakyaala tebalina kulekebwa lukusa kulondawo oba okujamu embutoekyeyagalire kubanga kyabusiwuufu bwampisa.,,
q13_7,2,Women should be free to choose whether or not they have a deliberate abortion,Abakyaala balina okulekebwa olukusa okulondawo oba bajamu embuto oba nedda,,
q13_7,999,Don't know,Don't know,,
q13_7,888,Refuse to answer,Refuse to answer,,
q13_8,1,They happen all the time,Kibaawo kumpi buli kisera,,
q13_8,2,They happen every now and then,Kibaawo olumu nolumu,,
q13_8,3,They rarely happen,Tezitera kubamu,,
q13_8,4,They never happen ,Tezibereramu ddala,,
q13_8,999,Don't know,Don't know,,
q13_8,888,Refuse to answer,Refuse to answer,,
q14_1,1,None,None,,
q14_1,2,"Christian only (respondents says only “Christian”, without identifying a specific sub- group), protestant only or anglican.","Christian only (respondents says only “Christian”, without identifying a specific sub- group)",,
q14_1,3,Roman Catholic,Roman Catholic,,
q14_1,6,Lutheran,Lutheran,,
q14_1,7, Jehovah’s Witness, Jehovah’s Witness,,
q14_1,8,Seventh Day Adventist,Seventh Day Adventist,,
q14_1,9,"Pentecostal (e.g.,“Born Again” and/or “Saved”)","Pentecostal (e.g.,“Born Again” and/or “Saved”)",,
q14_1,10,Evangelical,Evangelical,,
q14_1,11,Muslim,Muslim,,
q14_1,12,Traditional/ethnic religion,Traditional/ethnic religion,,
q14_1,13,Hindu,Hindu,,
q14_1,14,Bahai,Bahai,,
q14_1,15,Atheist (Do not believe in a God),Atheist (Do not believe in a God),,
q14_1,16,Agnostic (Do not know if there is a God),Agnostic (Do not know if there is a God),,
q14_1,17,Other,Other,,
q14_1,999,Don't know,Don't know,,
q14_1,888,Refuse to answer,Refuse to answer,,
q14_2,1,Every day,Buli lunaku,,
q14_2,2,About once a week,Kumpi mulundi gumu mu wiiki,,
q14_2,3,Only a few times in a month,Mirundi mitono mu mwezi,,
q14_2,4,Almost never,Kumpi tekiberawo,,
q14_2,999,Don't know,Don't know,,
q14_2,888,Refuse to answer,Refuse to answer,,
q16_1c,1,Nabakyaala,Nabakyaala,,
q16_1c,2,LC1,LC1,,
q16_1c,3,Police,Police,,
q16_1c,4,None,Tewali,,
q16_1c,5,Other,Other,,
q16_1c,999,Don't know,Don't know,,
q16_1c,888,Refuse to answer,Refuse to answer,,
q16_2b,1,Just about once a week,Omulundi gumu e sabbiiti,,
q16_2b,2,Almost every day,Kumpi buli lunaku,,
q16_2b,999,Don't know,Don't know,,
q16_2b,888,Refuse to answer,Refuse to answer,,
q16_2b_2,1,About once a month,Ng'omulundi gumu omwezi,,
q16_2b_2,2,Less than once a month,Teguwera mulundi gumu omwezi,,
q16_2b_2,3,Almost never,Kumpi tewali,,
q16_2d,1,"Yes, they were reported to the Nabakyaala",Ye byawabilwa ewa nabakyala,,
q16_2d,2,"Yes, they were reported to the LC1",Ye byawabilwa ewa ssentebe wa LC1,,
q16_2d,3,"Yes, they were reported to the police","Ye, byawabilwa ku poliisi",,
q16_2d,4,"No, they were not","Nedda, tebyawabilwa",,
q16_2d,5,Other,Other,,
q16_2d,999,Don't know,Don't know,,
q16_2d,888,Refuse to answer,Refuse to answer,,
q16_3_2,1,"If friends and family take action, they can stop the violence","Singa abemikwano n'engamda babaako kyebakola, basobola okukomya obutabanguko",,
q16_3_2,2,Meddling in the couple’s affairs won’t help because things will eventually go back to how they were,Okweyingiza mu nsonga z'abagalana tekijja kuyamba kubanga ebintu oluvanyuma  bijja kuddayo nga bwebyali ,,
q16_3_2,999,Don't know,Don't know,,
q16_3_2,888,Refuse to answer,Refuse to answer,,
q15_7,1,Science and technology are beneficial to our community because they bring more opportunities for the next generation,Science ne tekinologiya byamugaso nyo mukitundu kubanga bileeta emikisa mu mulembe ogugya.,,
q15_7,2,Science and technology are harmful to our community because they threaten our traditions,Science ne tekinologiya bya bulabe mu kitundu kyaffe kubanga bitta enono zaffe.,,
q15_7,999,Don't know,Don't know,,
q15_7,888,Refuse to answer,Refuse to answer,,
q15_8,1,Agree strongly,Nzikiriziganyiza ddala,,
q15_8,2,Agree somewhat,Nzikiriziganya katono,,
q15_8,3,Disagree somewhat,Sikiriziganya katono,,
q15_8,4,Disagree strongly,Sikiriziganyiza ddala,,
q15_8,999,Don't know,Don't know,,
q15_8,888,Refuse to answer,Refuse to answer,,
q17_5b_units,1,Minutes,Minutes,,
q17_5b_units,2,Hours,Hours,,
q17_5b_units,3,Days,Days,,
q18_1,1,6,6,,
q18_1,2,5,5,,
q18_1,3,4,4,,
q18_1,4,3,3,,
q18_1,5,2,2,,
q18_1,6,1,1,,
q18_1,7,0 but knew about screenings,0 naye namanya ku ndaga ezo,,
q18_1,8,0 did not know about the screenings,0 saamanya ku ndaga ezo,,
q18_1,888,Refuse to answer,Refuse to answer,,
q18_1_2,1,The first candidate,Avuganya asoka,,
q18_1_2,2,The second candidate,Avuganya owokubiri,,
q18_1_2,999,Don’t know,Don’t know,,
q18_1_2,888,Refuse to answer,Refuse to answer,,
q19_4_1,5,Knows something about the movies,Knows something about the movies,,
q19_4_1,1,Knows something about abortion,Knows something about abortion,,
q19_4_1,2,Knows something about IPV,Knows something about IPV,,
q19_4_1,3,Knows something about absenteeism,Knows something about absenteeism,,
q19_4_1,7,Nothing,Nothing,,
q19_4_1,6,Other,Other,,
q19_4_1,4,Does not recall,Does not recall,,
q18_2,5,Remembers something about the movies,Remembers something about the movies,,
q18_2,1,Remembers something about abortion,Remembers something about abortion,,
q18_2,2,Remembers something about IPV,Remembers something about IPV,,
q18_2,3,Remembers something about absenteeism,Remembers something about absenteeism,,
q18_2,6,Other,Other,,
q18_2,4,Does not recall,Does not recall,,
q18_3,1,"Yes, friends and family","Yye, n’emikwaano n’aboluganda",,
q18_3,2,"Yes, friends","Yye, n’emikwaano",,
q18_3,3,"Yes, family","Yye, n’aboluganda",,
q18_3,4,No,No,,
q18_3,999,Don’t know,Don’t know,,
q18_3,888,Refuse to answer,Refuse to answer,,
q18_4,1,"Yes, friends and family talked to me about the videos","Yee, emikwano n’enganda bayogera nange ku byali mu firimu",,
q18_4,2,"Yes, friends talked to me","Yee, emikwano gya yogera nange",,
q18_4,3,"Yes, family talked to me","Yee, enganda za yogera nange",,
q18_4,4,No one talked to me about the videos,Tewali ya yogera nange ku bya firimu,,
q18_4,999,Don't know,Don't know,,
q18_4,888,Refuse to answer,Refuse to answer,,
q18_5,1,"Yes, please",Yee,,
q18_5,2,"No, thank you",Nedda,,
q18_5,3,I did not attend the festival,Siteba mu bivulu,,
q18_5,999,Don't know,Don't know,,
q18_5,888,Refuse to answer,Refuse to answer,,
q18_6,1,Almost no one,Kumpi teli nomu,,
q18_6,2,"Some, but not many people",Abaamu naye si bangi,,
q18_6,3,Many people,Abantu Bangi,,
q18_6,4,Almost everyone,Kumpi buli omu,,
q18_6,999,Don't know,Don't know,,
q18_6,888,Refuse to answer,Refuse to answer,,
q19_2,1,Spouse,Omukyaala,,
q19_2,2,Child,Omwana,,
q19_2,3,Parent,Omuzadde,,
q19_2,4,Other family member,Omuntu omulala owawaka,,
q19_2,5,Friend,Mukwano gwo,,
q19_2,6,Village chief,Omukungu we kyalo,,
q19_2,7,Domestic helpers,Omukozi wa waka,,
q19_2,8,Other,Other,,
q19_2,999,Don't know,Don't know,,
q19_2,888,Refuse to answer,Refuse to answer,,
q19_4,1,Much worse,Much worse,,
q19_4,2,Worse,Worse,,
q19_4,3,Same,Same,,
q19_4,4,Better,Better,,
q19_4,5,Much better,Much better,,
q19_4,6,Cannot judge due to lack of access to the respondent’s house,Cannot judge due to lack of access to the respondent’s house,,
q8_1a2,1,Slapped,Kumukuba oluyi,,
q8_1a2,2,More force than that,Kumukubisa amanyi agasingako,,
q8_1a2,999,Don't know,Don't know,,
q8_1a2,888,Refuse to answer,Refuse to answer,,
truck_beat,1,They should just beat him up,Bamukubemu ko,,
truck_beat,2,They should rough him up,Bamukube nyo,,
truck_beat,3,They should beat him to death,Bamukube paka okumutta,,
truck_beat,999,Don't know,Don't know,,
truck_beat,888,Refuse to answer,Refuse to answer,,
survey_lang,1,Luganda,Luganda,,
survey_lang,2,Runyannkole,Runyannkole,,
survey_lang,3,Runyarwanda,Runyarwanda,,
survey_lang,4,English,English,,
survey_lang,5,Other,Other,,
cooperative,1,Very cooperative,Very cooperative,,
cooperative,2,Quite cooperative,Quite cooperative,,
cooperative,3,Not very cooperative,Not very cooperative,,
cooperative,4,Not cooperative at all,Not cooperative at all,,
